"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"axe2","","hypothetical protein","6","33","13","224","31.57894736842105","87.15953307392996","3.132867132867133","0.0359869791061134","1.0","0.4426873842814497","14","6","9","0.4239501953124999","0.7905273437500004"
"yqiK","","Inner membrane protein YqiK","6","33","13","224","31.57894736842105","87.15953307392996","3.132867132867133","0.0359869791061134","1.0","0.4426873842814497","15","6","9","0.6072387695312501","0.6072387695312501"
"pucI","","putative allantoin permease","6","33","13","224","31.57894736842105","87.15953307392996","3.132867132867133","0.0359869791061134","1.0","0.4426873842814497","16","5","11","0.21011352539062492","0.21011352539062492"
"group_3089","","hypothetical protein","6","33","13","224","31.57894736842105","87.15953307392996","3.132867132867133","0.0359869791061134","1.0","0.4426873842814497","9","5","7","0.17968750000000003","1.0"
"plcC","","hypothetical protein","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","12","5","8","0.3876953125000001","0.7744140625000003"
"norV","","Anaerobic nitric oxide reductase flavorubredoxin","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","14","4","12","0.012939453124999998","0.17956542968750003"
"group_3195","","hypothetical protein","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","13","4","9","0.26684570312499983","0.26684570312499983"
"group_3481","","hypothetical protein","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","10","5","7","0.3437499999999999","1.0"
"egl","","Endoglucanase","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","12","5","8","0.3876953125000001","0.7744140625000003"
"recD","","hypothetical protein","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","15","4","12","0.035156250000000014","0.11846923828124997"
"group_3810","ppc","Phosphoenolpyruvate carboxylase","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","9","3","7","0.17968750000000003","0.5078125"
"group_3834","birA_1","hypothetical protein","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","11","5","7","0.548828125","0.9999999999999997"
"pcp","","Pyrrolidone-carboxylate peptidase","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","9","2","7","0.17968750000000003","0.17968750000000003"
"group_3983","","hypothetical protein","5","24","14","233","26.31578947368421","90.6614785992218","3.4672619047619047","0.03652398166262578","1.0","0.4426873842814497","10","4","7","0.3437499999999999","0.7539062500000002"
"hupC","","hypothetical protein","10","73","9","184","52.63157894736842","71.59533073929961","2.800608828006088","0.03671421004127224","1.0","0.4426873842814497","15","7","8","0.9999999999999997","0.9999999999999997"
"group_2023","","hypothetical protein","8","51","11","206","42.10526315789473","80.1556420233463","2.9376114081996434","0.037512755831126565","1.0","0.4426873842814497","16","7","10","0.45449829101562506","0.8036193847656252"
"rfbD","","UDP-galactopyranose mutase","8","51","11","206","42.10526315789473","80.1556420233463","2.9376114081996434","0.037512755831126565","1.0","0.4426873842814497","16","7","11","0.21011352539062492","0.8036193847656252"
"fliM","","Flagellar motor switch protein FliM","8","51","11","206","42.10526315789473","80.1556420233463","2.9376114081996434","0.037512755831126565","1.0","0.4426873842814497","12","4","9","0.14599609375000003","0.3876953125000001"
"group_2440","","hypothetical protein","8","51","11","206","42.10526315789473","80.1556420233463","2.9376114081996434","0.037512755831126565","1.0","0.4426873842814497","12","4","8","0.3876953125000001","0.3876953125000001"
"group_3033","","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","9","3","7","0.17968750000000003","0.5078125"
"group_3310","","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","12","4","9","0.14599609375000003","0.3876953125000001"
"dsbC","","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","8","4","4","1.0","1.0"
"group_4022","","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","8","4","5","0.7265625000000002","1.0"
"exuT","","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","10","4","9","0.021484374999999997","0.7539062500000002"
"group_4509","","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","13","4","10","0.09228515625000003","0.26684570312499983"
"group_4569","zupT","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","11","4","7","0.548828125","0.548828125"
"group_4641","","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","14","4","11","0.05737304687500002","0.17956542968750003"
"prpD2","","2-methylcitrate dehydratase 2","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","10","4","8","0.10937500000000003","0.7539062500000002"
"group_4800","","hypothetical protein","4","16","15","241","21.052631578947366","93.77431906614785","4.016666666666667","0.03836213769691584","1.0","0.4426873842814497","10","4","6","0.7539062500000002","0.7539062500000002"
"mrpF","","hypothetical protein","10","74","9","183","52.63157894736842","71.20622568093385","2.7477477477477477","0.03855945631856808","1.0","0.4426873842814497","17","9","8","0.9999999999999998","0.9999999999999998"
"hpt","","Hypoxanthine phosphoribosyltransferase","10","74","9","183","52.63157894736842","71.20622568093385","2.7477477477477477","0.03855945631856808","1.0","0.4426873842814497","9","6","4","0.5078125","1.0"
"sucC","","Succinate--CoA ligase [ADP-forming] subunit beta","17","254","2","3","89.47368421052632","1.1673151750972763","0.10039370078740158","0.0397101470411616","1.0","0.4426873842814497","2","1","2","0.5","1.0"
"sucD","","Succinate--CoA ligase [ADP-forming] subunit alpha","17","254","2","3","89.47368421052632","1.1673151750972763","0.10039370078740158","0.0397101470411616","1.0","0.4426873842814497","2","1","2","0.5","1.0"
"group_10060","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"group_10073","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"group_10075","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_10091","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","3","0.625","1.0"
"group_10117","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","3","0.625","1.0"
"group_10180","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_10251","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_10264","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","3","0.625","1.0"
"group_10279","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"group_10288","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","3","2","3","0.25","1.0"
"group_10308","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","3","0.625","1.0"
"group_10333","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","3","1","3","0.25","1.0"
"group_10346","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","3","1","3","0.25","1.0"
"group_10347","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"group_10368","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_10369","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_10377","dnaJ_2","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","3","2","2","1.0","1.0"
"celK","","Cellulose 1,4-beta-cellobiosidase","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_10402","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"isiB","","Flavodoxin","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_10415","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"group_10426","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"group_10473","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_10500","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"group_10921","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_11633","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","3","1","3","0.25","1.0"
"group_3646","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_7747","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_7860","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","4","2","2","1.0","1.0"
"group_7883","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","3","1","3","0.25","1.0"
"group_7929","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","3","1","3","0.25","1.0"
"group_7949","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","5","2","3","1.0","1.0"
"group_8617","","hypothetical protein","2","3","17","254","10.526315789473683","98.83268482490273","9.96078431372549","0.0397101470411616","1.0","0.4426873842814497","3","1","3","0.25","1.0"
